"","Site","Buffer_m","Year","Class","Pixels"
"12066","ILURB",5000,2015,"Developed/High Intensity",890
"12067","ILURB",5000,2015,"Mixed Forest",3822
"12068","ILURB",5000,2015,"Grassland/Pasture",12
"12069","ILURB",5000,2015,"Woody Wetlands",8
"12070","ILURB",5000,2015,"Cranberries",2
"12071","ILURB",5000,2016,"Corn",14649
"12072","ILURB",5000,2016,"Soybeans",6441
"12073","ILURB",5000,2016,"Winter Wheat",146
"12074","ILURB",5000,2016,"Dbl Crop WinWht/Soybeans",30
"12075","ILURB",5000,2016,"Alfalfa",598
"12076","ILURB",5000,2016,"Other Hay/Non Alfalfa",424
"12077","ILURB",5000,2016,"Sod/Grass Seed",27
"12078","ILURB",5000,2016,"Switchgrass",11
"12079","ILURB",5000,2016,"Fallow/Idle Cropland",49
"12080","ILURB",5000,2016,"Barren",88
"12081","ILURB",5000,2016,"Open Water",112
"12082","ILURB",5000,2016,"Developed/Open Space",8208
"12083","ILURB",5000,2016,"Developed/Low Intensity",35540
"12084","ILURB",5000,2016,"Developed/Med Intensity",12108
"12085","ILURB",5000,2016,"Developed/High Intensity",3963
"12086","ILURB",5000,2016,"Deciduous Forest",953
"12087","ILURB",5000,2016,"Grassland/Pasture",3890
"12088","ILURB",5000,2016,"Herbaceous Wetlands",3
"12089","ILURB",5000,2016,"Dbl Crop WinWht/Corn",1
"12090","ILURB",5000,2016,"Pumpkins",2
"12091","ILURB",5000,2016,"Gourds",2
"12092","ILURB",5000,2017,"Corn",14670
"12093","ILURB",5000,2017,"Soybeans",5994
"12094","ILURB",5000,2017,"Spring Wheat",9
"12095","ILURB",5000,2017,"Winter Wheat",267
"12096","ILURB",5000,2017,"Dbl Crop WinWht/Soybeans",37
"12097","ILURB",5000,2017,"Rye",1
"12098","ILURB",5000,2017,"Oats",81
"12099","ILURB",5000,2017,"Alfalfa",852
"12100","ILURB",5000,2017,"Other Hay/Non Alfalfa",434
"12101","ILURB",5000,2017,"Potatoes",4
"12102","ILURB",5000,2017,"Peas",94
"12103","ILURB",5000,2017,"Sod/Grass Seed",348
"12104","ILURB",5000,2017,"Switchgrass",57
"12105","ILURB",5000,2017,"Fallow/Idle Cropland",3
"12106","ILURB",5000,2017,"Barren",112
"12107","ILURB",5000,2017,"Open Water",88
"12108","ILURB",5000,2017,"Developed/Open Space",7933
"12109","ILURB",5000,2017,"Developed/Low Intensity",35846
"12110","ILURB",5000,2017,"Developed/Med Intensity",11729
"12111","ILURB",5000,2017,"Developed/High Intensity",4111
"12112","ILURB",5000,2017,"Deciduous Forest",919
"12113","ILURB",5000,2017,"Grassland/Pasture",3643
"12114","ILURB",5000,2017,"Woody Wetlands",2
"12115","ILURB",5000,2017,"Pumpkins",11
"12116","ILURB",500,2008,"Corn",7
"12117","ILURB",500,2008,"Soybeans",9
"12118","ILURB",500,2008,"Open Water",3
"12119","ILURB",500,2008,"Developed/Open Space",311
"12120","ILURB",500,2008,"Developed/Low Intensity",432
"12121","ILURB",500,2008,"Developed/Med Intensity",79
"12122","ILURB",500,2008,"Developed/High Intensity",8
"12123","ILURB",500,2008,"Grassland/Pasture",24
"12124","ILURB",500,2009,"Soybeans",3
"12125","ILURB",500,2009,"Open Water",2
"12126","ILURB",500,2009,"Developed/Open Space",311
"12127","ILURB",500,2009,"Developed/Low Intensity",450
"12128","ILURB",500,2009,"Developed/Med Intensity",67
"12129","ILURB",500,2009,"Developed/High Intensity",6
"12130","ILURB",500,2009,"Grassland/Pasture",34
"12131","ILURB",500,2010,"Corn",1
"12132","ILURB",500,2010,"Alfalfa",3
"12133","ILURB",500,2010,"Open Water",2
"12134","ILURB",500,2010,"Developed/Open Space",346
"12135","ILURB",500,2010,"Developed/Low Intensity",403
"12136","ILURB",500,2010,"Developed/Med Intensity",83
"12137","ILURB",500,2010,"Developed/High Intensity",5
"12138","ILURB",500,2010,"Grassland/Pasture",30
"12139","ILURB",500,2011,"Corn",3
"12140","ILURB",500,2011,"Dbl Crop WinWht/Soybeans",1
"12141","ILURB",500,2011,"Alfalfa",22
"12142","ILURB",500,2011,"Other Hay/Non Alfalfa",5
"12143","ILURB",500,2011,"Clover/Wildflowers",3
"12144","ILURB",500,2011,"Open Water",3
"12145","ILURB",500,2011,"Developed/Open Space",333
"12146","ILURB",500,2011,"Developed/Low Intensity",420
"12147","ILURB",500,2011,"Developed/Med Intensity",72
"12148","ILURB",500,2011,"Developed/High Intensity",10
"12149","ILURB",500,2011,"Grassland/Pasture",1
"12150","ILURB",500,2012,"Corn",1
"12151","ILURB",500,2012,"Winter Wheat",1
"12152","ILURB",500,2012,"Alfalfa",4
"12153","ILURB",500,2012,"Developed/Open Space",312
"12154","ILURB",500,2012,"Developed/Low Intensity",453
"12155","ILURB",500,2012,"Developed/Med Intensity",65
"12156","ILURB",500,2012,"Developed/High Intensity",7
"12157","ILURB",500,2012,"Grassland/Pasture",30
"12158","ILURB",500,2013,"Background",9
"12159","ILURB",500,2013,"Sorghum",2
"12160","ILURB",500,2013,"Shrubland",2
"12161","ILURB",500,2013,"Perennial Ice/Snow",292
"12162","ILURB",500,2013,"Developed/Open Space",453
"12163","ILURB",500,2013,"Developed/Low Intensity",74
"12164","ILURB",500,2013,"Developed/Med Intensity",7
"12165","ILURB",500,2013,"Mixed Forest",34
"12166","ILURB",500,2014,"Background",11
"12167","ILURB",500,2014,"Mustard",1
"12168","ILURB",500,2014,"Alfalfa",2
"12169","ILURB",500,2014,"Clover/Wildflowers",1
"12170","ILURB",500,2014,"Perennial Ice/Snow",312
"12171","ILURB",500,2014,"Developed/Open Space",433
"12172","ILURB",500,2014,"Developed/Low Intensity",75
"12173","ILURB",500,2014,"Developed/Med Intensity",7
"12174","ILURB",500,2014,"Mixed Forest",31
"12175","ILURB",500,2015,"Mustard",3
"12176","ILURB",500,2015,"Shrubland",1
"12177","ILURB",500,2015,"Perennial Ice/Snow",359
"12178","ILURB",500,2015,"Developed/Open Space",401
"12179","ILURB",500,2015,"Developed/Low Intensity",69
"12180","ILURB",500,2015,"Developed/Med Intensity",8
"12181","ILURB",500,2015,"Developed/High Intensity",1
"12182","ILURB",500,2015,"Mixed Forest",31
"12183","ILURB",500,2016,"Corn",3
"12184","ILURB",500,2016,"Barren",1
"12185","ILURB",500,2016,"Developed/Open Space",331
"12186","ILURB",500,2016,"Developed/Low Intensity",433
"12187","ILURB",500,2016,"Developed/Med Intensity",63
"12188","ILURB",500,2016,"Developed/High Intensity",10
"12189","ILURB",500,2016,"Deciduous Forest",1
"12190","ILURB",500,2016,"Grassland/Pasture",31
"12191","ILURB",500,2017,"Soybeans",1
"12192","ILURB",500,2017,"Winter Wheat",3
"12193","ILURB",500,2017,"Other Hay/Non Alfalfa",1
"12194","ILURB",500,2017,"Barren",1
"12195","ILURB",500,2017,"Developed/Open Space",315
"12196","ILURB",500,2017,"Developed/Low Intensity",443
"12197","ILURB",500,2017,"Developed/Med Intensity",69
"12198","ILURB",500,2017,"Developed/High Intensity",9
"12199","ILURB",500,2017,"Grassland/Pasture",31
"12200","INACR",10000,2008,"Corn",103069
"12201","INACR",10000,2008,"Soybeans",86947
"12202","INACR",10000,2008,"Pop or Orn Corn",891
"12203","INACR",10000,2008,"Winter Wheat",1530
"12204","INACR",10000,2008,"Dbl Crop WinWht/Soybeans",314
"12205","INACR",10000,2008,"Oats",1
"12206","INACR",10000,2008,"Alfalfa",2401
"12207","INACR",10000,2008,"Other Hay/Non Alfalfa",1172
"12208","INACR",10000,2008,"Dry Beans",1
"12209","INACR",10000,2008,"Watermelons",2
"12210","INACR",10000,2008,"Herbs",9
"12211","INACR",10000,2008,"Clover/Wildflowers",11
"12212","INACR",10000,2008,"Sod/Grass Seed",25
"12213","INACR",10000,2008,"Fallow/Idle Cropland",175
"12214","INACR",10000,2008,"Open Water",4061
"12215","INACR",10000,2008,"Developed/Open Space",20638
"12216","INACR",10000,2008,"Developed/Low Intensity",23743
"12217","INACR",10000,2008,"Developed/Med Intensity",5699
"12218","INACR",10000,2008,"Developed/High Intensity",2402
"12219","INACR",10000,2008,"Barren",192
"12220","INACR",10000,2008,"Deciduous Forest",52872
"12221","INACR",10000,2008,"Evergreen Forest",4
"12222","INACR",10000,2008,"Shrubland",11
"12223","INACR",10000,2008,"Grassland/Pasture",42642
"12224","INACR",10000,2008,"Woody Wetlands",172
"12225","INACR",10000,2008,"Herbaceous Wetlands",39
"12226","INACR",10000,2009,"Corn",103441
"12227","INACR",10000,2009,"Soybeans",86453
"12228","INACR",10000,2009,"Pop or Orn Corn",546
"12229","INACR",10000,2009,"Winter Wheat",2323
"12230","INACR",10000,2009,"Dbl Crop WinWht/Soybeans",512
"12231","INACR",10000,2009,"Oats",1
"12232","INACR",10000,2009,"Alfalfa",1112
"12233","INACR",10000,2009,"Other Hay/Non Alfalfa",340
"12234","INACR",10000,2009,"Potatoes",51
"12235","INACR",10000,2009,"Tomatoes",60
"12236","INACR",10000,2009,"Herbs",39
"12237","INACR",10000,2009,"Clover/Wildflowers",2
"12238","INACR",10000,2009,"Sod/Grass Seed",33
"12239","INACR",10000,2009,"Fallow/Idle Cropland",375
"12240","INACR",10000,2009,"Apples",1
"12241","INACR",10000,2009,"Open Water",4128
"12242","INACR",10000,2009,"Developed/Open Space",20302
"12243","INACR",10000,2009,"Developed/Low Intensity",24125
"12244","INACR",10000,2009,"Developed/Med Intensity",5681
"12245","INACR",10000,2009,"Developed/High Intensity",2510
"12246","INACR",10000,2009,"Barren",259
"12247","INACR",10000,2009,"Deciduous Forest",52243
"12248","INACR",10000,2009,"Evergreen Forest",2
"12249","INACR",10000,2009,"Shrubland",14
"12250","INACR",10000,2009,"Grassland/Pasture",43602
"12251","INACR",10000,2009,"Woody Wetlands",835
"12252","INACR",10000,2009,"Herbaceous Wetlands",30
"12253","INACR",10000,2009,"Dbl Crop WinWht/Corn",3
"12254","INACR",10000,2010,"Corn",111735
"12255","INACR",10000,2010,"Sorghum",1
"12256","INACR",10000,2010,"Soybeans",81206
"12257","INACR",10000,2010,"Sweet Corn",1
"12258","INACR",10000,2010,"Pop or Orn Corn",701
"12259","INACR",10000,2010,"Winter Wheat",1469
"12260","INACR",10000,2010,"Dbl Crop WinWht/Soybeans",111
"12261","INACR",10000,2010,"Alfalfa",494
"12262","INACR",10000,2010,"Other Hay/Non Alfalfa",460
"12263","INACR",10000,2010,"Dry Beans",5
"12264","INACR",10000,2010,"Potatoes",1
"12265","INACR",10000,2010,"Watermelons",1
"12266","INACR",10000,2010,"Herbs",13
"12267","INACR",10000,2010,"Clover/Wildflowers",1
"12268","INACR",10000,2010,"Sod/Grass Seed",8
"12269","INACR",10000,2010,"Fallow/Idle Cropland",17
"12270","INACR",10000,2010,"Barren",255
"12271","INACR",10000,2010,"Open Water",4102
"12272","INACR",10000,2010,"Developed/Open Space",18492
"12273","INACR",10000,2010,"Developed/Low Intensity",21895
"12274","INACR",10000,2010,"Developed/Med Intensity",4073
"12275","INACR",10000,2010,"Developed/High Intensity",2236
"12276","INACR",10000,2010,"Deciduous Forest",54126
"12277","INACR",10000,2010,"Evergreen Forest",9
"12278","INACR",10000,2010,"Grassland/Pasture",47133
"12279","INACR",10000,2010,"Woody Wetlands",454
"12280","INACR",10000,2010,"Herbaceous Wetlands",11
"12281","INACR",10000,2010,"Dbl Crop Corn/Soybeans",13
"12282","INACR",10000,2011,"Corn",102848
"12283","INACR",10000,2011,"Soybeans",86955
"12284","INACR",10000,2011,"Sweet Corn",5
"12285","INACR",10000,2011,"Pop or Orn Corn",586
"12286","INACR",10000,2011,"Winter Wheat",1718
"12287","INACR",10000,2011,"Dbl Crop WinWht/Soybeans",1059
"12288","INACR",10000,2011,"Oats",1
"12289","INACR",10000,2011,"Alfalfa",1552
"12290","INACR",10000,2011,"Clover/Wildflowers",1
"12291","INACR",10000,2011,"Sod/Grass Seed",10
"12292","INACR",10000,2011,"Switchgrass",7
"12293","INACR",10000,2011,"Fallow/Idle Cropland",94
"12294","INACR",10000,2011,"Barren",159
"12295","INACR",10000,2011,"Open Water",4561
"12296","INACR",10000,2011,"Developed/Open Space",20709
"12297","INACR",10000,2011,"Developed/Low Intensity",24136
"12298","INACR",10000,2011,"Developed/Med Intensity",5306
"12299","INACR",10000,2011,"Developed/High Intensity",2460
"12300","INACR",10000,2011,"Deciduous Forest",53548
"12301","INACR",10000,2011,"Evergreen Forest",14
"12302","INACR",10000,2011,"Grassland/Pasture",43123
"12303","INACR",10000,2011,"Woody Wetlands",144
"12304","INACR",10000,2011,"Herbaceous Wetlands",21
"12305","INACR",10000,2011,"Dbl Crop Corn/Soybeans",6
"12306","INACR",10000,2012,"Corn",115335
"12307","INACR",10000,2012,"Soybeans",74462
"12308","INACR",10000,2012,"Pop or Orn Corn",1217
"12309","INACR",10000,2012,"Winter Wheat",2483
"12310","INACR",10000,2012,"Dbl Crop WinWht/Soybeans",250
"12311","INACR",10000,2012,"Oats",4
"12312","INACR",10000,2012,"Alfalfa",673
"12313","INACR",10000,2012,"Other Hay/Non Alfalfa",375
"12314","INACR",10000,2012,"Herbs",164
"12315","INACR",10000,2012,"Sod/Grass Seed",2
"12316","INACR",10000,2012,"Fallow/Idle Cropland",9
"12317","INACR",10000,2012,"Shrubland",8
"12318","INACR",10000,2012,"Barren",350
"12319","INACR",10000,2012,"Open Water",4126
"12320","INACR",10000,2012,"Developed/Open Space",20928
"12321","INACR",10000,2012,"Developed/Low Intensity",23705
"12322","INACR",10000,2012,"Developed/Med Intensity",5388
"12323","INACR",10000,2012,"Developed/High Intensity",2399
"12324","INACR",10000,2012,"Deciduous Forest",53081
"12325","INACR",10000,2012,"Evergreen Forest",1
"12326","INACR",10000,2012,"Grassland/Pasture",43927
"12327","INACR",10000,2012,"Woody Wetlands",98
"12328","INACR",10000,2012,"Herbaceous Wetlands",37
"12329","INACR",10000,2012,"Dbl Crop WinWht/Corn",1
"12330","INACR",10000,2013,"Background",105271
"12331","INACR",10000,2013,"Sorghum",85453
"12332","INACR",10000,2013,"Sweet Corn",184
"12333","INACR",10000,2013,"Spring Wheat",2380
"12334","INACR",10000,2013,"Other Small Grains",45
"12335","INACR",10000,2013,"Dbl Crop WinWht/Soybeans",6
"12336","INACR",10000,2013,"Mustard",599
"12337","INACR",10000,2013,"Alfalfa",294
"12338","INACR",10000,2013,"Hops",10
"12339","INACR",10000,2013,"Switchgrass",5
"12340","INACR",10000,2013,"Shrubland",200
"12341","INACR",10000,2013,"Aquaculture",3994
"12342","INACR",10000,2013,"Perennial Ice/Snow",20968
"12343","INACR",10000,2013,"Developed/Open Space",24087
"12344","INACR",10000,2013,"Developed/Low Intensity",4784
"12345","INACR",10000,2013,"Developed/Med Intensity",2586
"12346","INACR",10000,2013,"Developed/High Intensity",53180
"12347","INACR",10000,2013,"Mixed Forest",44915
"12348","INACR",10000,2013,"Grassland/Pasture",55
"12349","INACR",10000,2013,"Woody Wetlands",5
"12350","INACR",10000,2013,"Broccoli",2
"12351","INACR",10000,2014,"Background",101250
"12352","INACR",10000,2014,"Sorghum",88515
"12353","INACR",10000,2014,"Sweet Corn",2054
"12354","INACR",10000,2014,"Spring Wheat",1189
"12355","INACR",10000,2014,"Other Small Grains",1
"12356","INACR",10000,2014,"Dbl Crop WinWht/Soybeans",1
"12357","INACR",10000,2014,"Rye",26
"12358","INACR",10000,2014,"Mustard",2120
"12359","INACR",10000,2014,"Alfalfa",457
"12360","INACR",10000,2014,"Peas",7
"12361","INACR",10000,2014,"Hops",9
"12362","INACR",10000,2014,"Switchgrass",5
"12363","INACR",10000,2014,"Forest",3
"12364","INACR",10000,2014,"Shrubland",215
"12365","INACR",10000,2014,"Aquaculture",4069
"12366","INACR",10000,2014,"Perennial Ice/Snow",22824
"12367","INACR",10000,2014,"Developed/Open Space",24997
"12368","INACR",10000,2014,"Developed/Low Intensity",6058
"12369","INACR",10000,2014,"Developed/Med Intensity",2897
"12370","INACR",10000,2014,"Developed/High Intensity",52703
"12371","INACR",10000,2014,"Deciduous Forest",1
"12372","INACR",10000,2014,"Mixed Forest",39335
"12373","INACR",10000,2014,"Grassland/Pasture",204
"12374","INACR",10000,2014,"Woody Wetlands",83
"12375","INACR",10000,2015,"Background",98244
"12376","INACR",10000,2015,"Sorghum",93462
"12377","INACR",10000,2015,"Sweet Corn",429
"12378","INACR",10000,2015,"Spring Wheat",2757
"12379","INACR",10000,2015,"Other Small Grains",563
"12380","INACR",10000,2015,"Mustard",1365
"12381","INACR",10000,2015,"Alfalfa",210
"12382","INACR",10000,2015,"Peas",14
"12383","INACR",10000,2015,"Hops",7
"12384","INACR",10000,2015,"Switchgrass",248
"12385","INACR",10000,2015,"Forest",97
"12386","INACR",10000,2015,"Shrubland",453
"12387","INACR",10000,2015,"Aquaculture",4185
"12388","INACR",10000,2015,"Perennial Ice/Snow",22946
"12389","INACR",10000,2015,"Developed/Open Space",25054
"12390","INACR",10000,2015,"Developed/Low Intensity",6236
"12391","INACR",10000,2015,"Developed/Med Intensity",2818
"12392","INACR",10000,2015,"Developed/High Intensity",53347
"12393","INACR",10000,2015,"Deciduous Forest",16
"12394","INACR",10000,2015,"Mixed Forest",36187
"12395","INACR",10000,2015,"Grassland/Pasture",363
"12396","INACR",10000,2015,"Woody Wetlands",22
"12397","INACR",10000,2016,"Corn",104056
"12398","INACR",10000,2016,"Sorghum",3
"12399","INACR",10000,2016,"Soybeans",87746
"12400","INACR",10000,2016,"Pop or Orn Corn",1945
"12401","INACR",10000,2016,"Mint",2
"12402","INACR",10000,2016,"Winter Wheat",1335
"12403","INACR",10000,2016,"Dbl Crop WinWht/Soybeans",113
"12404","INACR",10000,2016,"Oats",7
"12405","INACR",10000,2016,"Canola",4
"12406","INACR",10000,2016,"Alfalfa",2495
"12407","INACR",10000,2016,"Other Hay/Non Alfalfa",197
"12408","INACR",10000,2016,"Potatoes",15
"12409","INACR",10000,2016,"Onions",21
"12410","INACR",10000,2016,"Tomatoes",24
"12411","INACR",10000,2016,"Herbs",56
"12412","INACR",10000,2016,"Switchgrass",7
"12413","INACR",10000,2016,"Fallow/Idle Cropland",1
"12414","INACR",10000,2016,"Shrubland",6
"12415","INACR",10000,2016,"Barren",385
"12416","INACR",10000,2016,"Open Water",4137
"12417","INACR",10000,2016,"Developed/Open Space",22966
"12418","INACR",10000,2016,"Developed/Low Intensity",25093
"12419","INACR",10000,2016,"Developed/Med Intensity",5936
"12420","INACR",10000,2016,"Developed/High Intensity",2897
"12421","INACR",10000,2016,"Deciduous Forest",54017
"12422","INACR",10000,2016,"Evergreen Forest",8
"12423","INACR",10000,2016,"Grassland/Pasture",35173
"12424","INACR",10000,2016,"Woody Wetlands",333
"12425","INACR",10000,2016,"Herbaceous Wetlands",36
"12426","INACR",10000,2016,"Pumpkins",9
"12427","INACR",10000,2017,"Corn",98054
"12428","INACR",10000,2017,"Sorghum",1
"12429","INACR",10000,2017,"Soybeans",94905
"12430","INACR",10000,2017,"Pop or Orn Corn",673
"12431","INACR",10000,2017,"Winter Wheat",875
"12432","INACR",10000,2017,"Dbl Crop WinWht/Soybeans",229
"12433","INACR",10000,2017,"Rye",9
"12434","INACR",10000,2017,"Alfalfa",1446
"12435","INACR",10000,2017,"Other Hay/Non Alfalfa",442
"12436","INACR",10000,2017,"Herbs",30
"12437","INACR",10000,2017,"Clover/Wildflowers",10
"12438","INACR",10000,2017,"Fallow/Idle Cropland",1270
"12439","INACR",10000,2017,"Shrubland",29
"12440","INACR",10000,2017,"Barren",212
"12441","INACR",10000,2017,"Open Water",4287
"12442","INACR",10000,2017,"Developed/Open Space",23215
"12443","INACR",10000,2017,"Developed/Low Intensity",24822
"12444","INACR",10000,2017,"Developed/Med Intensity",5902
"12445","INACR",10000,2017,"Developed/High Intensity",2881
"12446","INACR",10000,2017,"Deciduous Forest",54252
"12447","INACR",10000,2017,"Evergreen Forest",7
"12448","INACR",10000,2017,"Grassland/Pasture",34876
"12449","INACR",10000,2017,"Woody Wetlands",505
"12450","INACR",10000,2017,"Herbaceous Wetlands",90
"12451","INACR",10000,2017,"Pumpkins",1
"12452","INACR",1000,2008,"Corn",402
"12453","INACR",1000,2008,"Soybeans",956
"12454","INACR",1000,2008,"Winter Wheat",154
"12455","INACR",1000,2008,"Alfalfa",76
"12456","INACR",1000,2008,"Other Hay/Non Alfalfa",2
"12457","INACR",1000,2008,"Herbs",3
"12458","INACR",1000,2008,"Fallow/Idle Cropland",1
"12459","INACR",1000,2008,"Developed/Open Space",209
"12460","INACR",1000,2008,"Developed/Low Intensity",264
"12461","INACR",1000,2008,"Developed/Med Intensity",37
"12462","INACR",1000,2008,"Developed/High Intensity",9
"12463","INACR",1000,2008,"Deciduous Forest",468
"12464","INACR",1000,2008,"Grassland/Pasture",912
"12465","INACR",1000,2009,"Corn",853
"12466","INACR",1000,2009,"Soybeans",672
"12467","INACR",1000,2009,"Pop or Orn Corn",9
"12468","INACR",1000,2009,"Winter Wheat",48
"12469","INACR",1000,2009,"Dbl Crop WinWht/Soybeans",7
"12470","INACR",1000,2009,"Alfalfa",13
"12471","INACR",1000,2009,"Herbs",1
"12472","INACR",1000,2009,"Fallow/Idle Cropland",1
"12473","INACR",1000,2009,"Developed/Open Space",219
"12474","INACR",1000,2009,"Developed/Low Intensity",248
"12475","INACR",1000,2009,"Developed/Med Intensity",49
"12476","INACR",1000,2009,"Developed/High Intensity",5
"12477","INACR",1000,2009,"Barren",1
"12478","INACR",1000,2009,"Deciduous Forest",473
"12479","INACR",1000,2009,"Grassland/Pasture",894
"12480","INACR",1000,2010,"Corn",472
"12481","INACR",1000,2010,"Soybeans",1105
"12482","INACR",1000,2010,"Winter Wheat",34
"12483","INACR",1000,2010,"Dbl Crop WinWht/Soybeans",1
"12484","INACR",1000,2010,"Alfalfa",1
"12485","INACR",1000,2010,"Barren",3
"12486","INACR",1000,2010,"Developed/Open Space",196
"12487","INACR",1000,2010,"Developed/Low Intensity",216
"12488","INACR",1000,2010,"Developed/Med Intensity",33
"12489","INACR",1000,2010,"Developed/High Intensity",5
"12490","INACR",1000,2010,"Deciduous Forest",483
"12491","INACR",1000,2010,"Grassland/Pasture",943
"12492","INACR",1000,2010,"Woody Wetlands",1
"12493","INACR",1000,2011,"Corn",1057
"12494","INACR",1000,2011,"Soybeans",518
"12495","INACR",1000,2011,"Pop or Orn Corn",17
"12496","INACR",1000,2011,"Winter Wheat",20
"12497","INACR",1000,2011,"Dbl Crop WinWht/Soybeans",16
"12498","INACR",1000,2011,"Oats",1
"12499","INACR",1000,2011,"Alfalfa",11
"12500","INACR",1000,2011,"Barren",2
